State,Delta,Theta,Alpha,Beta,Gamma
Focused,6853.01,5003.35,3940.08,19373.21,54862.56
Focused,6923.36,9551.39,9437.48,13937.36,70112.15
Focused,3400.19,6438.06,4008.66,20705.26,65239.53
Focused,4867.02,4591.13,5068.40,18016.63,53216.36
Focused,14679.05,19849.75,12481.51,33369.55,76530.36
Focused,9212.13,8496.07,7456.89,12861.96,66913.73
Focused,7319.60,9632.05,11559.21,43914.61,138482.53
Focused,5186.53,6612.87,6868.48,17781.64,62478.05
Focused,2457.92,6855.15,9317.65,15165.62,52532.59
Focused,7931.09,11348.19,6359.36,18445.97,57847.39
Focused,7920.55,15737.43,2795.15,22858.90,75749.21
Focused,2899.24,9468.63,5821.29,26051.47,70326.85
Focused,10639.03,7620.88,5577.79,17268.42,84351.70
Focused,18603.21,11519.51,7300.44,21364.17,70246.68
Focused,11922.84,20017.40,9660.96,13741.21,67113.95
Focused,5769.98,12683.46,11451.75,16583.02,72817.37
Focused,7420.05,8333.41,16581.53,17186.77,68309.63
Focused,5374.98,6057.20,13897.88,18382.24,60555.28
Focused,9261.02,12298.16,9813.26,29017.10,103980.40
Focused,6696.18,10848.97,5083.42,24429.95,76312.70
Focused,9591.76,9639.55,9598.03,16230.91,64405.06
Focused,3139.73,6781.50,6188.72,17875.85,65387.74
Focused,15387.31,12682.02,6737.30,19952.05,69399.13
Focused,9432.34,11430.37,14553.40,14434.51,47557.63
Focused,15067.12,3573.49,13022.38,19733.89,58504.46
Focused,15719.65,14862.01,6155.71,26646.51,72361.16
Focused,16393.46,25275.06,37939.06,36461.29,80151.99
Focused,7555.23,10556.74,11679.26,16482.03,62721.57
Focused,10118.39,13149.82,11774.85,19466.84,76294.63
Focused,8570.77,6515.58,5993.37,18694.27,62929.17
Focused,5977.25,11216.14,7775.47,19056.45,64515.08
Focused,10922.85,11511.41,7082.88,19408.08,66753.22
Focused,5485.56,2620.76,10108.93,15340.27,64557.41
Focused,12715.62,15461.22,8215.51,19733.85,82506.71
Focused,9720.46,9224.23,7579.22,24068.04,68436.01
Focused,1445.14,5458.46,3304.83,15365.41,61927.08
Focused,9607.39,6247.73,8516.69,18639.14,48693.59
Focused,7417.55,12859.18,11268.75,19798.99,90644.10
Focused,5895.07,9036.75,8177.07,21498.71,72183.61
Focused,17271.89,13447.38,17193.41,45927.30,85303.90
Focused,8356.18,7389.88,7066.22,20785.18,50542.18
Focused,8375.47,22942.05,15713.58,22013.35,55011.27
Focused,12567.65,28069.79,14128.22,26632.12,60704.14
Focused,5980.40,18081.52,34428.52,55818.48,127589.51
Focused,30848.74,16804.75,15567.57,35530.59,102194.30
Focused,9316.65,7171.15,10327.59,22272.84,58372.77
Focused,7811.13,8590.42,11036.46,15599.70,53073.48
Focused,3000.95,4282.69,9375.01,13264.61,46098.28
Focused,6826.94,13093.76,9402.94,14503.50,42074.31
Focused,5598.35,5071.59,7051.82,18957.12,36764.01
Focused,11307.83,22164.86,8215.74,17843.15,54486.62
Focused,2635.48,6444.71,5730.46,11801.98,42234.74
Focused,3438.62,6012.53,8225.00,17507.97,51385.69
Focused,11612.53,7896.92,15927.42,18169.77,60443.63
Focused,8891.50,15073.83,6738.57,22977.54,53934.39
Focused,6193.62,6937.11,6792.19,17753.01,50358.42
Focused,14246.30,30182.51,16413.86,55672.72,103310.96
Focused,40025.15,78076.26,28187.18,42654.29,106176.35
Focused,10686.83,8638.16,8329.80,27734.61,62801.23
Focused,5277.67,11592.35,15539.51,71193.51,196695.99
Focused,21683.41,8738.11,12232.68,30472.88,67579.26
Focused,23098.11,25498.63,17087.63,53995.40,175668.02
Focused,50279.72,21127.42,8928.21,23819.47,64282.50
Focused,23759.89,6821.40,8136.58,24393.70,68668.67
Focused,3130.75,5631.44,4983.23,11863.21,35972.77
Focused,4541.76,6581.67,4721.73,12729.27,39229.52
Focused,2302.24,9169.07,5875.98,16520.74,49642.29
Focused,25034.38,19257.13,24661.78,44051.81,169388.79
Focused,14922.42,30798.73,10801.23,80409.23,189290.64
Focused,7158.86,22125.66,13528.11,32808.03,82510.23
Focused,13697.96,15261.80,22158.35,36097.12,99880.29
Focused,3162.71,9037.44,7017.04,12220.12,43886.05
Focused,9195.65,8700.95,6498.67,15205.22,48781.21
Focused,5542.71,6704.55,7642.84,15529.41,46635.58
Focused,6679.87,10976.84,11120.78,17155.42,42100.83
Focused,3428.87,4175.28,8474.14,16663.94,39205.91
Focused,3261.30,6137.51,6444.65,16017.74,43658.95
Focused,7357.49,10332.47,5018.60,16759.82,48792.36
Focused,4551.63,10336.05,8482.30,16659.08,44599.53
Focused,4659.94,5117.55,4722.45,10596.37,46815.19
Focused,6850.29,7234.67,5756.75,15542.32,39564.97
Focused,4059.64,5521.74,6117.30,14094.56,43224.79
Focused,1752.23,3454.69,5928.27,14466.30,42261.04
Focused,3851.91,2833.83,7102.42,15615.01,45430.70
Focused,4086.32,8661.12,6392.87,14259.62,46402.12
Focused,3349.29,9082.58,5148.86,8958.38,40027.69
Focused,4239.64,8273.76,10047.59,17431.15,47315.21
Focused,6836.80,7368.62,5487.69,17134.72,37916.79
Focused,5681.36,4896.20,7427.87,17220.95,51382.80
Focused,3848.19,4018.86,5893.47,17888.09,52208.43
Focused,3291.89,2996.09,5433.78,12281.56,39203.82
Focused,1888.67,2057.55,5552.89,14755.63,40435.53
Focused,2624.63,6583.08,5710.72,9701.50,42733.35
Focused,3315.83,4825.13,6155.48,24449.53,64605.59
Focused,4124.74,4856.89,7233.14,10193.70,52201.96
Focused,6571.78,7367.90,4109.94,16237.41,45498.54
Focused,2294.40,4322.57,6361.94,16522.86,47357.45
Focused,1132.28,3072.87,3268.56,11688.81,50595.62
Focused,3450.51,7769.04,6254.34,32786.71,76602.09
Focused,7061.84,12504.83,22066.11,55313.09,133232.38
Focused,3910.02,6916.31,7624.98,14249.75,41607.42
Focused,4486.57,4233.41,6637.79,15961.86,43993.39
Focused,2649.30,8521.45,5555.19,18585.96,50262.15
Focused,3348.99,1973.89,5636.75,10313.40,52793.76
Focused,3464.13,10079.11,4091.73,17006.34,51793.69
Focused,4551.20,6177.33,3162.24,13607.38,41584.89
Focused,3204.82,10690.31,12892.20,35701.13,78660.68
Focused,1092.14,5160.85,6281.18,14645.94,52296.05
Focused,1199.51,4994.33,6589.08,13231.40,50859.12
Focused,3450.17,5357.18,3469.64,12869.52,45081.71
Focused,4070.89,3054.75,7455.79,15663.57,47650.53
Focused,7496.08,15371.39,8556.02,27296.07,66866.53
Focused,3545.26,8039.08,6989.73,17636.65,62520.34
Focused,943.95,7639.27,6345.48,14666.83,50979.99
Focused,5621.16,9576.87,5981.92,14987.27,68083.38
Focused,2136.18,6005.10,7731.71,15066.39,39348.10
Focused,6426.13,4293.10,6980.86,18935.83,49697.48
Focused,3997.73,7221.04,4407.13,15660.57,43683.39
Focused,2116.29,8477.02,9030.66,16435.54,57715.38
Focused,3133.66,8029.58,8828.15,15982.28,51540.50
Focused,81900.20,35329.62,37862.30,59193.16,246995.07
Focused,16529.14,17294.24,35287.33,36610.31,160311.47
Focused,52343.74,67488.45,17979.89,56765.16,88710.07
Focused,105222.39,68434.72,68410.03,74208.04,118331.83
Focused,3187.28,7592.64,9170.43,22616.50,18797.26
Focused,74573.77,67219.12,43470.56,74952.88,94065.71
Focused,243253.87,148459.86,127420.26,165449.60,268701.90
Focused,0.00,0.00,0.00,0.00,0.00
Focused,0.00,0.00,0.00,0.00,0.00
Focused,0.00,0.00,0.00,0.00,0.00
Focused,132863.40,180164.22,57153.70,157056.26,196293.46
Focused,147487.32,118881.45,78364.50,131497.65,169136.55
Focused,139798.74,102490.05,76031.21,114615.35,132701.25
Focused,27906.80,28219.70,19007.19,30629.62,32764.53
Focused,5211.12,10064.16,11375.04,26021.86,40364.95
Focused,19489.61,31401.13,9362.62,17388.56,65682.90
Focused,66219.93,48177.18,8418.13,17738.37,53209.99
Focused,1977.16,6627.98,2262.35,12280.71,47100.38
Focused,12410.60,13709.76,12069.74,15088.31,62592.77
Focused,2654.25,10188.99,3442.10,16807.72,53255.23
Focused,55477.95,21450.97,10774.39,21487.84,62951.28
Focused,10680.19,10167.66,2443.34,11962.33,46866.57
Focused,13546.38,20376.64,4256.02,14900.75,56194.02
Focused,43582.63,21396.96,16057.11,32083.86,140094.45
Focused,10566.48,14454.83,7370.50,15110.82,95340.51
Focused,11955.26,18899.10,9387.13,15213.78,93466.45
Focused,7262.04,12880.71,10959.36,15975.92,100374.42
Focused,12542.24,15577.62,15106.27,26116.58,105739.95
Focused,4626.87,6928.96,8346.45,18150.11,92660.28
Focused,21717.82,17755.64,12023.72,14552.02,44024.52
Focused,40095.27,12377.09,6899.66,15623.20,102466.97
Focused,6258.56,5932.56,10959.61,17689.16,100866.69
Focused,8576.68,7138.86,4874.28,17442.49,95077.30
Focused,13214.36,10381.32,5847.26,19170.43,85702.88
Focused,4722.77,7195.97,9975.35,16891.20,85279.78
Focused,45764.51,106811.09,25042.82,38076.06,77391.09
Focused,113105.42,90351.40,45619.33,35143.04,33294.76
Focused,1948.23,6376.27,8340.21,19719.07,50770.46
Focused,19940.32,25811.86,17164.83,61044.18,66358.56
Focused,6346.99,19021.80,8361.21,24944.31,54312.19
Focused,14499.90,31445.31,16071.06,24405.00,70275.07
Focused,50037.31,20160.06,22250.62,55860.73,149146.56
Focused,1218.04,2406.45,2907.22,8437.11,16681.89
Focused,44692.52,27726.82,18864.04,23134.17,44547.36
Focused,31063.75,37601.24,17024.76,41313.11,95966.45
Focused,102900.70,88690.94,43304.51,43009.14,68740.91
Focused,217050.03,116020.43,63872.75,63147.59,52679.35
Focused,157851.95,75742.20,30755.59,40337.35,54256.52
Focused,16749.58,14807.37,11829.13,18971.36,53421.15
Focused,11955.87,7425.47,8174.20,17980.88,53960.84
Focused,3946.81,6871.84,3720.15,15315.03,49092.69
Focused,5439.85,7246.76,6134.14,14439.24,45294.81
Focused,4702.36,3733.12,6579.61,12391.23,40520.22
Focused,4575.52,5183.64,5203.86,15889.43,37899.88
Focused,3996.88,4861.15,2445.53,12550.18,52508.91
Focused,54803.39,37700.03,19106.36,32952.93,102194.86
Focused,64853.74,20520.48,13399.99,16692.25,67738.49
Focused,35918.95,19083.53,5030.16,16897.53,55024.24
Focused,26732.58,14760.88,10447.51,20025.52,50590.23
Focused,10664.19,11923.76,13586.24,28067.65,90739.47
Focused,13015.43,16466.47,10159.78,34495.14,76813.76
Focused,3609.79,4504.05,7080.99,15649.89,42667.57
Focused,980.20,5487.04,5288.88,16718.62,42638.20
Focused,3278.44,5526.51,4682.32,16499.47,47104.19
Focused,4545.45,7649.72,8799.89,15966.37,57985.22
Focused,23289.89,50325.51,32051.27,48927.20,105795.86
Focused,39014.84,27028.39,9861.51,25090.31,33917.30
Focused,32237.48,19687.48,23554.35,23487.92,56676.32
Focused,16287.32,13131.21,7800.35,15461.35,43782.61
Focused,2715.96,6015.97,6936.21,16592.37,61954.69
Focused,11120.45,8451.77,7200.58,23249.71,71491.46
Focused,3944.53,7295.78,7995.27,20398.90,38753.41
Focused,10411.38,13511.27,6094.76,18340.23,42189.33
Focused,4108.84,3966.89,6111.00,15855.34,49765.07
Focused,6647.34,8483.82,6900.60,12113.50,54457.34
Focused,4839.71,7981.47,8556.47,18014.94,57215.77
Focused,5560.88,5759.69,9338.08,19103.87,47182.78
Focused,3249.50,9653.26,7424.68,16897.49,50882.42
Focused,6820.70,12034.63,5690.27,17393.33,56053.94
Focused,6217.51,15971.54,9723.05,17856.09,59285.25
Focused,5974.14,9363.88,6988.48,16078.50,60979.84
Focused,15640.75,9057.19,8498.44,22849.77,69586.41
Focused,8071.64,11150.93,7985.93,16349.99,56745.08
Focused,24377.59,39056.98,27116.50,45323.03,139341.99
Focused,10721.54,9477.65,8890.72,19686.25,64807.81
Focused,9811.75,7827.42,10702.26,27406.57,65614.57
Focused,17006.09,17583.68,7530.46,26209.51,73081.15
Focused,6552.85,10353.69,21908.82,26404.00,64293.51
Focused,7806.08,9054.45,11108.41,59559.17,141899.39
Focused,9887.73,7522.61,15452.20,21204.74,55263.68
Focused,18270.31,37907.26,57465.96,80558.74,158973.98
Focused,7008.73,5964.21,5070.32,23281.89,46362.98
Focused,6430.58,4778.86,4811.04,15343.40,48953.15
Focused,4781.23,8767.35,8743.69,20945.93,54185.26
Focused,9056.53,18393.62,9726.36,17048.33,70269.41
Focused,51999.01,23389.25,12286.09,15686.06,58945.75
Focused,19426.03,32868.14,15339.56,29782.81,70572.96
Focused,7194.55,12296.43,10797.69,26811.32,81176.47
Focused,10083.88,8494.04,9052.24,25277.57,62989.25
Focused,2330.78,8990.23,12218.33,23902.08,59816.03
Focused,2069.62,18180.03,17923.83,30987.92,55999.78
Focused,5126.16,12348.45,16153.20,22131.07,76544.46
Focused,2537.01,6877.00,6273.79,16570.69,55863.01
Focused,6410.49,8089.68,9012.78,17582.14,66500.53
Focused,4264.97,16462.92,12759.50,19395.61,67850.73
Focused,7609.76,24174.37,10325.41,30836.15,89744.30
Focused,3890.47,4878.46,9023.98,21029.25,59149.92
Focused,6385.58,6604.28,4272.88,16093.50,65621.57
Focused,5770.32,6925.04,6054.88,21785.11,69252.53
Focused,13479.43,16250.52,14140.73,42359.02,71423.71
Focused,5929.81,8219.18,8946.48,16251.03,43999.38
Focused,3822.99,4452.76,9031.31,20244.00,53084.34
Focused,7263.58,11130.60,17513.00,24577.26,64514.04
Focused,4180.92,10581.57,6747.90,19481.86,54588.88
Focused,2848.45,4556.99,3190.46,18207.81,48370.02
Focused,8524.01,20109.48,11807.74,18394.10,46807.25
Focused,1928.88,4229.46,8931.23,14115.47,46351.90
Focused,11483.60,16489.90,9547.09,24500.18,61086.24
Focused,4460.87,4488.77,3483.76,14917.49,45305.76
Focused,5059.73,7473.11,5421.41,19680.94,53082.94
Focused,9370.56,12999.90,11368.70,21209.60,75123.00
Focused,7498.72,10082.53,11261.68,25334.69,74328.92
Focused,8422.07,29121.48,29111.16,31088.70,67189.66
Focused,9810.90,29120.97,21998.70,45893.68,162953.17
Focused,9679.64,7904.75,7021.57,31361.34,117751.15
Focused,9476.42,4961.27,6587.40,25004.16,83080.35
Focused,4513.66,4760.89,7514.93,21066.59,90610.06
Focused,8067.58,7226.31,9961.48,16454.94,58407.54
Focused,6880.06,4655.89,5263.28,21701.78,61641.87
Focused,4469.36,7221.42,5601.72,20581.04,49899.22
Focused,4901.01,12863.21,7373.20,17273.90,77128.25
Focused,4567.35,6135.63,8208.86,16418.70,77958.43
Focused,7439.46,7218.47,4708.88,19861.68,61190.90
Focused,4623.49,3585.99,10116.87,21521.61,60096.67
Focused,3766.86,4069.19,4194.01,15417.01,62959.03
Focused,2966.31,4468.82,7193.56,19594.06,64594.99
Focused,6423.80,6609.25,7310.37,17369.76,75357.68
Focused,10874.52,24933.42,25400.92,59619.16,96625.80
Focused,3235.13,2486.40,3663.24,14895.86,43923.87
Focused,4927.04,2736.09,7980.58,17107.11,43711.43
Focused,942.51,4166.47,7219.37,17279.16,44877.53
Focused,6209.15,4312.45,7719.18,22726.43,69823.63
Focused,4898.12,6005.97,5777.59,21057.75,52539.45
Focused,5313.23,3316.86,9594.81,15389.76,43422.91
Focused,3774.33,8225.89,2747.81,20089.46,48945.18
Focused,2587.14,3713.88,4760.59,14948.00,47726.24
Focused,5973.50,15562.93,7277.75,21246.87,54605.59
Focused,2241.69,5597.37,6023.98,16526.72,45786.23
Focused,5636.41,6496.68,6171.72,13414.81,52632.52
Focused,11012.60,11916.75,9517.62,29620.44,69381.26
Focused,4230.77,9212.17,11828.18,25249.20,78518.74
Focused,2925.39,3312.09,7353.57,20292.15,44768.13
Focused,4435.93,5430.15,3809.84,14662.62,47571.13
Focused,4073.96,4284.02,9717.66,21247.24,46874.27
Focused,5701.00,5063.60,5657.97,13646.54,40633.34
Focused,6556.89,15509.20,12520.56,49515.33,122234.55
Focused,2520.27,8239.02,18526.46,53938.17,115652.22
Focused,4063.13,6403.03,6195.41,12203.65,47959.14
Focused,2334.76,4272.00,5129.96,16223.97,40305.76
Focused,4072.81,9995.46,6761.27,12664.90,44511.42
Focused,5275.62,5773.38,10409.44,16345.03,57374.48
Focused,8656.38,4510.68,5222.50,15467.60,55233.36
Focused,10758.44,11972.22,3699.34,17431.48,59723.27
Focused,8385.72,21707.33,21046.28,38537.39,49893.05
Focused,2555.08,4260.07,7186.85,12325.12,41510.27
Focused,9726.45,7423.54,5656.92,15958.55,63555.99
Focused,8064.74,7542.49,7607.53,20580.98,56422.95
Focused,2831.61,5845.74,4484.84,12056.74,43761.67
Focused,6129.29,7671.22,8596.67,20066.85,67282.68
Focused,4098.04,7162.66,9788.47,19016.23,55080.89
Focused,1879.76,5964.82,4878.57,12811.37,52761.30
Focused,4977.15,7001.83,7951.85,25088.50,64361.45
Focused,13581.86,12319.00,8824.82,15093.44,62520.97
Focused,3895.42,5564.18,6759.26,15496.68,54156.34
Focused,4401.73,3869.89,3960.23,20067.27,52593.83
Focused,8417.41,10649.10,11522.48,32488.27,90998.93
Focused,19660.87,16530.87,12922.69,20498.02,114886.29
Focused,4160.83,6797.15,9062.16,20714.31,58353.63
Focused,7100.77,8229.81,4615.34,17183.96,56075.95
Focused,3623.04,5079.40,4967.44,14679.81,51201.01
Focused,4534.16,3598.16,5581.70,20699.32,43365.54
Focused,2254.13,3865.84,8692.13,16648.30,55174.91
Focused,5191.59,4196.50,7460.16,18604.35,46471.88
Focused,1725.88,4371.31,9010.22,22867.77,58292.47
Focused,10088.48,18920.24,34832.85,34327.32,57557.95
Focused,9172.66,14333.94,15727.36,64613.13,66779.31
Focused,7720.92,21553.77,23180.19,83044.60,184767.36
Focused,6990.38,31480.86,25724.55,40192.16,99046.12
Focused,11740.19,26611.43,26025.86,66553.80,235900.92
Focused,12317.37,15181.68,18543.57,32419.14,60553.88
Focused,4537.39,10975.66,6978.45,13397.90,43930.60
Focused,3350.54,5005.93,10558.43,15650.88,41312.41
Focused,1526.08,7666.01,6206.88,15310.83,42690.11
Focused,4203.47,7583.25,5286.50,16438.15,51079.27
Focused,2763.89,14155.84,5974.84,13253.74,44175.45
Focused,2549.66,6627.77,6779.19,12008.14,44055.51
Focused,3895.08,5617.34,4629.25,12647.37,54150.59
Focused,2430.46,8102.98,9553.43,14064.05,56370.96
Focused,2881.39,3639.58,7590.03,14745.19,45268.07
Focused,5083.67,4574.06,6953.20,14689.84,53278.63
Focused,2397.67,4401.43,8358.41,11311.85,49904.35
Focused,2485.97,10594.06,3606.70,20645.70,62005.45
Focused,4417.10,3287.52,7146.83,26043.37,64264.15
Focused,4191.50,5826.60,11715.01,16176.53,59815.97
Focused,1716.94,6030.21,7462.26,16707.96,47999.80
Focused,3840.76,5655.47,3964.33,13331.07,48689.76
Focused,3287.39,8283.97,4483.47,20595.21,47526.17
Focused,4625.38,10831.19,8052.11,32363.61,53943.94
Focused,2704.58,4770.40,3580.07,15398.71,46887.96
Focused,3465.54,3557.59,2745.28,16862.73,51102.03
Focused,4673.18,1733.65,4265.14,14978.09,48232.87
Focused,6696.12,5792.88,5733.85,15471.99,44844.68
Focused,3792.90,3590.50,4616.03,15314.82,43290.23
Focused,5320.20,5201.90,7313.66,23890.06,51784.93
Focused,2721.95,5441.20,2179.31,14166.62,40779.91
Focused,4398.52,6093.46,2998.01,16348.26,39544.91
Focused,2154.32,5703.25,6585.61,13507.52,46043.29
Focused,2383.09,4266.14,3243.75,13829.24,46422.68
Focused,2835.00,6281.94,6038.63,15142.77,49568.76
Focused,2814.82,3931.99,3921.64,13991.58,56723.35
Focused,41665.87,31678.57,18408.54,32534.23,127945.65
Focused,13180.46,13702.45,14591.18,32061.98,80027.87
Focused,3849.42,9386.60,5381.68,16525.88,50309.47
Focused,8881.73,8085.00,8219.97,16184.83,54460.84
Focused,3203.08,5833.70,6752.04,16936.09,42467.15
Focused,7963.82,8884.44,3036.77,19016.46,44541.60
Focused,2037.35,5666.43,7780.12,14101.93,39138.01
Focused,3082.95,3723.12,6203.79,9691.66,42004.49
Focused,7511.74,5440.64,7197.92,14177.43,46753.78
Focused,3052.88,8082.52,9592.99,23972.57,62265.70
Focused,8024.98,7405.77,9698.17,13040.48,71075.83
Focused,1850.82,6051.95,4465.69,18502.19,46475.40
Focused,7508.03,9433.37,4437.53,20090.81,48516.84
Focused,3093.54,3891.80,5408.42,16200.14,41472.72
Focused,3173.73,4884.28,10221.36,18119.10,45789.15
Focused,10213.13,16362.02,7555.06,16574.97,60122.88
Focused,2566.74,5530.02,5590.83,15354.07,47316.68
Focused,13543.41,8495.69,4646.98,13683.10,52573.39
Focused,4970.40,23382.26,18443.53,30755.34,66034.29
Focused,5100.26,2823.66,3498.07,12137.54,42411.62
Focused,3246.02,5305.31,5570.67,12017.50,42659.28
Focused,4986.73,4475.79,2988.73,13458.31,43578.36
Focused,2258.40,3905.69,3403.51,8168.42,35434.88
Focused,2394.15,3852.37,4214.98,10981.42,33844.59
Focused,4787.93,6295.67,2608.25,10749.39,29479.34
Focused,1850.98,4728.92,8225.88,15678.70,32055.72
Focused,1497.95,3735.03,6631.16,16731.46,37461.88
Focused,7109.89,6012.62,11248.42,16172.08,53147.11
Focused,2487.80,4470.97,4750.16,14465.83,38181.46
Focused,3272.38,3030.40,5158.02,9967.72,42289.47
Focused,3029.43,2987.67,6683.79,10800.02,42626.47
Focused,2740.79,5551.36,3469.97,16880.22,50057.68
Focused,6290.67,12989.12,14426.03,16113.39,76026.60
Focused,4037.87,6059.50,5300.73,15838.13,48478.19
Focused,6591.22,5360.07,7355.65,11424.37,48831.07
Focused,8089.62,16437.38,15257.08,24264.89,58388.62
Focused,3507.15,7717.97,5133.69,14303.56,52234.14
Focused,10546.86,12799.47,5781.96,16531.84,42024.77
Focused,3657.56,9264.93,5245.71,12946.89,42674.13
Focused,5031.74,9857.80,4134.20,18377.35,48894.78
Focused,2233.39,8572.42,7087.32,15998.09,39929.62
Focused,8404.44,7989.07,7478.07,18208.66,58560.00
Focused,4104.08,3881.12,8099.58,12771.54,39421.36
Focused,2820.07,8459.12,7134.56,20030.79,63093.75
Focused,2356.09,4474.87,2987.05,10278.67,33150.30
Focused,8503.41,9304.66,6889.85,29000.93,68478.16
Focused,79470.57,43267.97,14288.95,29459.40,61240.55
Focused,27152.73,38465.86,35908.22,73263.68,123378.38
Focused,26642.03,24410.51,13057.04,25312.11,72845.06
Focused,9625.80,10769.13,11879.83,23083.63,54455.71
Focused,9910.76,16556.29,11025.02,26890.41,62732.97
Focused,17227.52,12637.40,8331.54,33763.31,80343.54
Focused,12149.37,10249.36,6148.15,18422.29,57985.12
Focused,11202.94,11823.39,7270.73,21656.35,54755.26
Focused,10324.48,11546.21,11418.16,17100.28,53042.17
Focused,3730.78,5832.46,3867.24,18278.85,55971.18
Focused,2669.98,8790.80,10000.55,20122.42,53343.61
Focused,5419.45,5997.30,5348.06,15586.54,50785.97
Focused,10692.19,18332.08,11069.86,17388.91,49972.49
Focused,4188.38,6218.49,4683.23,11389.29,43318.23
Focused,8933.30,8867.75,6876.02,16921.31,39828.82
Focused,3806.37,8296.19,5121.06,9042.01,45741.11
Focused,9157.82,6355.02,6818.94,12998.83,62853.98
Focused,15933.60,17461.13,11625.88,23283.49,65963.69
Focused,5479.36,5026.66,5264.19,17990.72,45825.49
Focused,5778.29,9017.32,5317.85,13457.68,53546.28
Focused,15040.27,22013.81,14571.27,31836.92,84152.45
Focused,1955.90,7343.45,9061.77,14499.55,56541.58
Focused,6005.75,5400.70,10309.53,26701.14,64774.57
Focused,6153.99,9990.82,6607.20,16890.69,53810.43
Focused,2620.62,5408.40,6950.91,14895.99,52713.26
Focused,3146.03,8265.45,5302.74,15378.34,51662.28
Focused,2585.29,11212.44,7176.38,15466.27,61617.27
Focused,5387.69,4562.97,5782.51,14835.79,64905.54
Focused,4216.54,5491.66,4166.27,15330.43,58985.69
Focused,12932.85,18798.99,16301.92,36791.18,75134.33
Focused,10202.09,26051.60,41160.40,62033.19,113494.04
Focused,3192.47,25881.32,29096.79,81497.39,164220.05
Focused,91719.20,47079.98,35423.19,66465.95,119107.86
Focused,27975.68,24440.08,15988.14,16442.39,72804.29
Focused,34354.04,43946.74,33391.16,58060.27,98597.54
Focused,14088.18,14479.40,9050.11,10235.08,12107.32
Focused,0.00,0.00,0.00,0.00,0.00
Focused,39892.38,20016.83,17401.61,23576.08,46739.21
Focused,12647.02,11420.21,6638.34,19154.44,49013.40
Focused,9646.22,15167.31,5054.07,12425.26,38574.98
Focused,8263.49,8096.84,4640.93,16859.12,55063.77
Focused,7439.68,10237.46,8260.32,22866.78,55811.12
Focused,72511.10,39311.17,8038.41,23924.13,62863.51
Focused,5733.58,4606.06,3412.59,20177.63,48319.46
Focused,5021.00,6128.64,6419.27,17284.42,46248.10
Focused,5454.40,6483.21,4363.17,15284.71,49575.80
Focused,2586.99,10185.17,7491.90,22109.54,54745.75
Focused,8192.17,12170.48,4272.70,19401.51,59921.37
Focused,3238.03,8581.49,9812.73,18847.98,68622.88
Focused,5114.53,9382.62,4616.04,19577.17,53310.65
Focused,5041.34,5831.24,5126.96,15440.46,42394.22
Focused,3467.38,4931.73,4335.52,15753.52,52463.71
Focused,2946.83,3057.02,4419.91,16318.82,48061.06
Focused,4874.50,6485.21,11119.09,17702.20,60724.45
Focused,2422.23,5450.42,7646.08,16657.95,54752.67
Focused,10409.22,12044.44,8588.58,17735.82,61415.14
Focused,8020.01,10288.70,4528.01,16249.56,54409.57
Focused,6116.02,6115.81,7022.07,16012.27,53085.76
Focused,3289.03,6003.50,5065.36,12518.55,57570.81
Focused,2259.90,8579.52,7282.88,18941.93,64877.98
Focused,9014.73,7827.70,8602.74,21591.19,56259.56
Focused,3525.57,2475.06,7798.12,19241.22,59303.49
Focused,5347.09,7652.93,4194.14,17845.18,53376.71
Focused,1767.44,3203.54,9531.59,18430.67,50573.91
Focused,4425.33,13157.83,11857.40,17556.27,55265.22
Focused,4341.07,10353.01,5708.55,14003.43,46090.40
Focused,11221.10,18653.61,22540.65,42255.59,111243.37
Focused,5916.56,4600.59,9469.11,20401.05,61231.96
Focused,20317.04,27789.49,37142.24,89479.22,289799.57
Focused,13745.35,21666.15,42634.24,58648.19,110332.64
Focused,9024.72,54412.57,44484.59,52862.66,86104.43
Focused,2290.05,16011.04,23943.75,56327.75,151789.30
Focused,2286.30,4090.76,10046.64,24163.21,58932.14
Focused,21067.85,25438.40,49635.27,113160.79,256325.19
Focused,5566.54,9252.34,10857.70,18032.10,52821.75
Focused,3916.72,10659.93,13336.71,24544.94,71802.04
Focused,6233.93,6476.98,13182.51,21461.59,43290.06
Focused,7341.89,7951.53,3591.29,13144.81,50452.38
Focused,3398.82,4457.78,7098.95,15735.57,42981.44
Focused,4787.98,10909.10,4105.82,20000.35,43918.09
Focused,3374.50,9614.04,6000.33,17802.08,49811.33
Focused,4644.51,8882.15,7223.28,15489.56,50681.75
Focused,5669.99,13124.78,20989.63,58122.81,86442.46
Focused,5247.52,8851.27,5381.08,17346.94,47324.94
Focused,4525.16,5511.81,9740.52,15359.48,49995.44
Focused,13158.90,9167.90,9578.34,25791.89,58389.28
Focused,3180.97,6743.62,3805.56,14741.28,46405.83
Focused,4407.18,7169.60,3811.70,16092.66,41326.72
Focused,1533.81,4491.06,4299.05,9878.26,41676.29
Focused,2884.88,4460.10,7809.68,17803.46,42049.41
Focused,5537.08,6910.53,5338.17,19481.06,45717.57
Focused,6096.84,6776.12,9971.70,16750.24,49954.53
Focused,2293.00,6997.14,5087.07,12561.02,48066.48
Focused,4544.20,4515.93,6473.58,15243.31,49548.84
Focused,4716.32,5664.66,8344.30,13003.90,36708.31
Focused,2229.51,11588.00,8693.18,17162.51,45963.01
